Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Day Type Index [](Hourly),ZN1:Zone Mean Radiant Temperature [C](Hourly),ZN1:Zone Mean Air Temperature [C](Hourly),ZN1:Zone Operative Temperature [C](Hourly),ZN1_PAR1_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1_PAR4_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1:AFN Zone Infiltration Volume [m3](Hourly),ZN1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ZN1:Zone Thermostat Air Temperature [C](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Status [](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Mode [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/15  22:00:00,19.9375,1.9,76.75,1.0,25.829319208681363,25.385144755580038,25.6072319821307,0.0,0.0,31.41180649311829,0.2908500601214657,25.385144755580038,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  23:00:00,20.012499999999997,1.5625,132.125,1.0,25.631939664370394,25.21609236542972,25.424016014900056,0.0,0.0,24.414435434849474,0.22605958735971735,25.21609236542972,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  24:00:00,19.4625,0.9374999999999999,86.375,1.0,25.401575098398895,25.065136281155547,25.23335568977722,0.0,0.0,14.206983312227309,0.1315461417798825,25.065136281155547,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  01:00:00,19.1375,0.4625,75.375,2.0,25.153466996467516,24.81601514589896,24.98474107118324,0.0,0.0,12.859872472789876,0.11907289326657295,24.81601514589896,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  02:00:00,18.975,0.44999999999999998,40.125,2.0,24.926740312295118,24.594990855391989,24.760865583843555,0.0,0.0,12.704126394013933,0.11763079994457349,24.594990855391989,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  03:00:00,18.775,0.7875,35.125,2.0,24.686277692317494,24.3528979485985,24.519587820457994,0.0,0.0,12.78637594534781,0.11839236986433159,24.3528979485985,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  04:00:00,18.45,0.65,84.625,2.0,24.444256611922645,24.106428364810936,24.27534248836679,0.0,0.0,13.342408272215831,0.12354081733533176,24.106428364810936,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  05:00:00,18.2375,0.5,89.75,2.0,24.208373277733565,23.869101046327779,24.03873716203067,0.0,0.0,13.235863427311483,0.12255429099362486,23.869101046327779,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  06:00:00,18.2625,1.6249999999999998,75.0,2.0,24.143725619941568,23.690226101154378,23.91697586054797,0.0,0.0,25.647306129634843,0.2374750567558782,23.690226101154378,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  07:00:00,18.800000000000006,2.1125,83.875,2.0,24.78455536244227,24.145726057631266,24.46514071003677,0.0,0.0,40.38629851114585,0.37394720843653569,24.145726057631266,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  08:00:00,20.6,2.375,84.75,2.0,26.69966391788312,25.025870694427878,25.862767306155499,0.013500000000000002,0.013500000000000002,54.64972630854762,0.506015984338404,25.025870694427878,1.95,1.0,1.0,17.206769046281975,0.0,1364.7556158652615,308.99976343377809,3355200.0,4913120.217114941,0.0,1133.112443834903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.99976343377809 
 01/16  09:00:00,23.0,2.475,85.375,2.0,28.3026156924951,25.000000017361687,26.651307854928395,0.0,0.0,50.75280027063929,0.4699333358392528,25.000000017361687,2.0,1.0,0.5,17.206769046281975,0.0,2145.972763225902,367.01708913404,3355200.0,7725501.947613246,0.0,1345.8639132161352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.01708913404 
 01/16  10:00:00,24.8375,2.275,84.25,2.0,29.574392815606328,25.000000000048745,27.287196407827538,0.0,0.0,44.7488064060363,0.4143408000558917,25.000000000048745,2.0,1.0,0.0,17.206769046281975,0.0,2749.5018377188726,411.8383568222056,3355200.0,9898206.615787942,0.0,1510.2249975145055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.8383568222056 
 01/16  11:00:00,26.5875,2.5125,55.125,2.0,30.11221446764707,25.000000000000229,27.55610723382365,0.0,0.0,25.367978889348238,0.2348886934198911,25.000000000000229,2.0,1.0,0.0,17.206769046281975,0.0,2914.4793863299865,424.09046393908019,3355200.0,10492125.79078795,0.0,1555.1538831649439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.09046393908019 
 01/16  12:00:00,27.674999999999998,3.2,171.5,2.0,29.79402318996126,25.014236478279686,27.404129834120476,0.0,0.0,59.03525616405199,0.5466227422597406,25.014236478279686,1.9791666666666668,1.0,0.0,17.206769046281975,0.0,2373.6030553216006,342.3929653538383,2684160.0000000006,8544970.99915776,0.0,1255.5664296070343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.3929653538383 
 01/16  13:00:00,28.15,3.5,333.0,2.0,29.40551762976715,25.00000000000002,27.202758814883589,0.0,0.0,75.02940030027053,0.6947166694469493,25.00000000000002,2.0,1.0,0.0,17.206769046281975,0.0,2449.9281087667027,389.59042401302409,3355200.0,8819741.19156013,0.0,1428.641085489637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.59042401302409 
 01/16  14:00:00,28.55,3.0625,184.625,2.0,29.502440972738016,25.07099765488498,27.286719313811497,0.0,0.0,53.83742023190115,0.4984946317768625,25.07099765488498,1.9615384615384613,0.9999999999999999,0.0,17.206769046281975,0.0,2470.7920813480473,391.1398931929349,3355200.0,8894851.492852971,0.0,1434.3230406781627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.1398931929349 
 01/16  15:00:00,29.137499999999997,3.55,178.75,2.0,29.553857310347149,25.00310102346611,27.278479166906629,0.0,0.0,70.01838019475457,0.6483183351366164,25.00310102346611,2.0,1.0,0.0,17.206769046281975,0.0,2480.754611058844,391.8797634492172,3355200.0,8930716.599811839,0.0,1437.0361695974225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.8797634492172 
 01/16  16:00:00,29.8375,3.375,324.75,2.0,29.67924584322319,25.000012615763948,27.339629229493569,0.0,0.0,66.1526532784307,0.6125245673928771,25.000012615763948,2.0,1.0,0.0,17.206769046281975,0.0,2491.7886870084526,392.6992124082329,3355200.0,8970439.27323043,0.0,1440.041116275148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.6992124082329 
 01/16  17:00:00,26.975,3.9999999999999997,177.625,2.0,29.04739885188192,25.000000050051104,27.02369945096651,0.0,0.0,73.91470283142007,0.6843953965872232,25.000000050051104,2.0,1.0,0.0,17.206769046281975,0.0,2197.59713770471,370.85098878451279,3355200.0,7911349.695736956,0.0,1359.922951171664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.85098878451279 
 01/16  18:00:00,25.35,2.6,32.5,2.0,28.445554043464197,25.000000000120836,26.722777021792515,0.0,0.0,21.323755205215954,0.1974421778260737,25.000000000120836,2.0,1.0,0.0,17.206769046281975,0.0,1835.7015161992576,343.9747019373581,3355200.0,6608525.458317328,0.0,1261.3667104413569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9747019373581 
 01/16  19:00:00,24.25,2.0875,81.375,2.0,28.011366705938796,27.136614124974906,27.573990415456849,0.0,0.0,36.63022556438849,0.3391687552258194,27.136614124974906,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  20:00:00,23.25,2.0,50.5,2.0,27.78108012986968,27.414462471621499,27.597771300745586,0.0,0.0,26.523017622818928,0.24558349650758269,27.414462471621499,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  21:00:00,22.1625,1.8875,246.625,2.0,27.489680818665805,27.076694216256969,27.283187517461387,0.0,0.0,31.584114931887258,0.29244550862858578,27.076694216256969,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  22:00:00,21.2875,2.8125,309.25,2.0,27.136034565779544,26.630433353597526,26.88323395968854,0.0,0.0,41.81999467693801,0.3872221729346112,26.630433353597526,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  23:00:00,20.9125,3.3,313.25,2.0,26.825840830417968,26.223017911001138,26.52442937070955,0.0,0.0,55.90111479949098,0.5176029148101018,26.223017911001138,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  24:00:00,20.7375,2.3625,342.625,2.0,26.565078238270595,26.01022987492122,26.28765405659591,0.0,0.0,45.22378769514515,0.41873877495504777,26.01022987492122,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  01:00:00,20.3875,1.4875,319.875,3.0,26.33374065694214,25.930728234975619,26.132234445958873,0.0,0.0,21.372010054952299,0.1978889819902991,25.930728234975619,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  02:00:00,20.45,1.8000000000000003,248.875,3.0,26.111526120692614,25.679825134942026,25.89567562781732,0.0,0.0,29.57103033410248,0.27380583642687486,25.679825134942026,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  03:00:00,20.725,0.975,105.25,3.0,25.93994416354685,25.60143715979996,25.770690661673407,0.0,0.0,13.865001128564698,0.12837964007930278,25.60143715979996,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  04:00:00,20.8,1.2375,268.5,3.0,25.765913121498174,25.446859843967198,25.606386482732689,0.0,0.0,17.0220694101589,0.1576117537977676,25.446859843967198,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  05:00:00,20.925,1.3625000000000003,325.0,3.0,25.578085036108285,25.22387358889805,25.400979312503169,0.0,0.0,21.03028394024448,0.19472485129856005,25.22387358889805,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  06:00:00,21.3125,1.7875000000000004,326.375,3.0,25.465649610547758,25.099842408026086,25.28274600928692,0.0,0.0,31.03862147022891,0.2873946432428603,25.099842408026086,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  07:00:00,21.8125,3.8875000000000008,331.5,3.0,25.677574533058214,25.0515942339645,25.364584383511354,0.0,0.0,89.03590450868099,0.8244065232285278,25.0515942339645,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
