Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Day Type Index [](Hourly),ZN1:Zone Mean Radiant Temperature [C](Hourly),ZN1:Zone Mean Air Temperature [C](Hourly),ZN1:Zone Operative Temperature [C](Hourly),ZN1_PAR1_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1_PAR4_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1:AFN Zone Infiltration Volume [m3](Hourly),ZN1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ZN1:Zone Air System Sensible Heating Energy [J](Hourly),ZN1:Zone Air System Sensible Cooling Energy [J](Hourly),ZN1:Zone Thermostat Air Temperature [C](Hourly),ZN1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ZN1_HVAC:Availability Manager Hybrid Ventilation Control Status [](Hourly),ZN1_HVAC:Availability Manager Hybrid Ventilation Control Mode [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),Electricity:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/15  17:00:00,21.949999999999997,3.0625,239.625,1.0,27.78173701044328,27.877923223886236,27.829830117164759,0.0,0.0,14.465126259348916,0.13393635425323073,0.0,0.0,27.877923223886236,-1964.048385680042,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  18:00:00,19.650000000000003,3.1375,258.875,1.0,26.87271792657187,26.44570542278952,26.65921167468069,0.0,0.0,16.675865928388899,0.1544061660036009,0.0,0.0,26.44570542278952,-750.0896917646378,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  19:00:00,19.7375,1.4874999999999999,241.75,1.0,26.467921499534805,26.07699250366847,26.272457001601638,0.0,0.0,19.092295130100078,0.17678051046388963,0.0,0.0,26.07699250366847,-531.6259367863627,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  20:00:00,19.512499999999997,1.075,13.625,1.0,26.21476961507893,25.787147750234924,26.000958682656923,0.0,0.0,14.83205725822727,0.13733386350210437,0.0,0.0,25.787147750234924,-357.4856445008263,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  21:00:00,19.4625,1.05,94.0,1.0,26.030412909595048,25.64431614881519,25.837364529205119,0.0,0.0,15.145233477670633,0.14023364331176514,0.0,0.0,25.64431614881519,-287.85473507676127,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  22:00:00,19.9375,1.9,76.75,1.0,25.84013283357884,25.395366848771589,25.61774984117521,0.0,0.0,31.41544827414957,0.2908837803161997,0.0,0.0,25.395366848771589,-177.27099291316336,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  23:00:00,20.012499999999997,1.5625,132.125,1.0,25.64239794837446,25.226005671783598,25.434201810079025,0.0,0.0,24.415186361746615,0.22606654038654273,0.0,0.0,25.226005671783598,-101.00415392445803,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  24:00:00,19.4625,0.9374999999999999,86.375,1.0,25.41180964809071,25.074885727826815,25.243347687958769,0.0,0.0,14.218233952897713,0.13165031437868256,0.0,0.0,25.074885727826815,-36.378439362369139,0.0,0.0,-1.0,17.05520648465951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  01:00:00,19.1375,0.4625,75.375,2.0,25.163445017617538,24.825505000088726,24.99447500885313,0.0,0.0,12.874974297793497,0.11921272497956943,0.0,0.0,24.825505000088726,0.0,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  02:00:00,18.975,0.44999999999999998,40.125,2.0,24.93645392619692,24.604235375196706,24.77034465069681,0.0,0.0,12.719112715606763,0.11776956218154411,0.0,0.0,24.604235375196706,0.0,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  03:00:00,18.775,0.7875,35.125,2.0,24.695696909358188,24.36185529663859,24.528776102998394,0.0,0.0,12.800840878497585,0.1185263044305332,0.0,0.0,24.36185529663859,0.0,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  04:00:00,18.45,0.65,84.625,2.0,24.453420409090577,24.115137235258179,24.28427882217438,0.0,0.0,13.356428434308983,0.12367063365100911,0.0,0.0,24.115137235258179,0.0,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  05:00:00,18.2375,0.5,89.75,2.0,24.217297213102549,23.877585326623615,24.04744126986308,0.0,0.0,13.249735608169905,0.12268273711268434,0.0,0.0,23.877585326623615,0.0,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  06:00:00,18.2625,1.6249999999999998,75.0,2.0,24.15234216217825,23.69844021370674,23.925391187942496,0.0,0.0,25.6473466928777,0.23747543234146024,0.0,0.0,23.69844021370674,0.0,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  07:00:00,18.800000000000006,2.1125,83.875,2.0,24.79278593663431,24.153511747966144,24.473148842300227,0.0,0.0,40.386901633510429,0.37395279290287439,0.0,0.0,24.153511747966144,0.0,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  08:00:00,20.6,2.375,84.75,2.0,26.708370375903927,25.103457714355419,25.905914045129675,0.03616071428571428,0.03616071428571428,67.45558124421521,0.6245887152242149,0.0,3759873.529465669,25.10345771435542,-1264.2802751177514,1.8035714285714284,1.0,1.0,17.206769046281975,310.2493794457388,5013098.39270819,1137.6948274504539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.2493794457388 
 01/16  09:00:00,23.0,2.475,85.375,2.0,28.30871849575355,25.15172842506399,26.730223460408774,0.04690909090909096,0.04690909090909096,76.82523391629718,0.711344758484234,0.0,5845459.18690506,25.15172842506401,-2044.9179816221085,1.8262626262626276,1.0000000000000009,0.5,17.206769046281975,354.93640410727405,5735164.14480048,1301.5636380904805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.93640410727405 
 01/16  10:00:00,24.8375,2.275,84.25,2.0,29.629744573757696,25.05307830873144,27.341411441244568,0.0,0.0,44.76410395164747,0.41448244399673586,0.0,8046331.931346832,25.05307830873144,-2262.74231299723,2.0,1.0,0.0,17.206769046281975,406.04839806111939,6561046.392158678,1488.993025526657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.04839806111939 
 01/16  11:00:00,26.5875,2.5125,55.125,2.0,30.137246551883206,25.084315336425488,27.61078094415435,0.01446428571428571,0.01446428571428571,32.29774248917301,0.2990531711960464,0.0,8926790.023520261,25.084315336425488,-2765.4119910338923,1.9464285714285715,1.0,0.0,17.206769046281975,418.9107897040145,6768880.602775233,1536.15984489921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.9107897040145 
 01/16  12:00:00,27.674999999999998,3.2,171.5,2.0,29.845702160678909,25.10972727031649,27.477714715497706,0.015576923076923079,0.015576923076923079,66.02494675235846,0.6113420995588746,0.0,7551152.201939976,25.10972727031649,-2361.3295113187123,1.9423076923076924,1.0,0.0,17.206769046281975,344.59171182915306,5568011.642110048,1263.6293063041917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.59171182915306 
 01/16  13:00:00,28.15,3.5,333.0,2.0,29.449344334061825,25.10327000379255,27.276307168927187,0.015576923076923072,0.015576923076923072,86.37715784217633,0.7997884985386696,0.0,7748345.275687465,25.103270003792546,-2414.2928529503133,1.942307692307692,0.9999999999999999,0.0,17.206769046281975,393.037975061053,6350820.248446136,1441.2833702275504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.037975061053 
 01/16  14:00:00,28.55,3.0625,184.625,2.0,29.517956954852335,25.06959539952274,27.29377617718754,0.01446428571428569,0.01446428571428569,60.059877860761499,0.5561099801922359,0.0,7810422.650033749,25.06959539952273,-2398.503056666581,1.9464285714285708,0.9999999999999996,0.0,17.206769046281975,397.943421623832,6430083.859942528,1459.2718064680312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.943421623832 
 01/16  15:00:00,29.137499999999997,3.55,178.75,2.0,29.567420654347126,25.071529053631445,27.319474853989285,0.014464285714285706,0.014464285714285706,80.70065558347557,0.7472282924395883,0.0,8144846.020136668,25.071529053631438,-2516.356405434117,1.9464285714285708,0.9999999999999997,0.0,17.206769046281975,403.97772441883276,6527587.853977184,1481.399796182005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.97772441883276 
 01/16  16:00:00,29.8375,3.375,324.75,2.0,29.69799732282478,25.073146619386369,27.385571971105575,0.014464285714285706,0.014464285714285706,75.16668657220585,0.6959878386315355,0.0,8287617.273919074,25.07314661938636,-2565.4993496250836,1.9464285714285708,0.9999999999999997,0.0,17.206769046281975,407.42738981564249,6583328.536156863,1494.0498343074532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.42738981564249 
 01/16  17:00:00,26.975,3.9999999999999997,177.625,2.0,29.08332772498493,25.100212102647306,27.091769913816117,0.018409090909090939,0.018409090909090939,88.04151990562525,0.8151992583854197,0.0,6893121.310354158,25.10021210264732,-2123.5130374120645,1.9318181818181828,1.0000000000000005,0.0,17.206769046281975,371.91075765278017,6009440.6143562239,1363.8091589760913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.91075765278017 
 01/16  18:00:00,25.35,2.6,32.5,2.0,28.488191151454573,25.056052961180585,26.77212205631757,0.01840909090909095,0.01840909090909095,23.172044538523733,0.21455596794929397,0.0,6176426.805287091,25.056052961180595,-1859.9100197539149,1.931818181818183,1.0000000000000007,0.0,17.206769046281975,352.4384002065851,5694800.681827905,1292.4033744282547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.4384002065851 
 01/16  19:00:00,24.25,2.0875,81.375,2.0,28.045190363905129,27.189201737819827,27.617196050862476,0.06749999999999999,0.06749999999999999,53.54284457784387,0.4957670794244804,0.0,0.0,27.189201737819827,-1908.4501176539789,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  20:00:00,23.25,2.0,50.5,2.0,27.812963065411183,27.44413332179826,27.628548193604723,0.0,0.0,26.323750101002437,0.2437384268611337,0.0,0.0,27.44413332179826,-1062.2137492805682,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  21:00:00,22.1625,1.8875,246.625,2.0,27.519886031043339,27.10503143886774,27.312458734955539,0.0,0.0,31.63955149792136,0.29295881016593858,0.0,0.0,27.10503143886774,-924.6883798881563,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  22:00:00,21.2875,2.8125,309.25,2.0,27.16498224643392,26.657534219248956,26.91125823284144,0.0,0.0,41.85131812780598,0.3875122048870924,0.0,0.0,26.657534219248956,-748.8119881011912,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  23:00:00,20.9125,3.3,313.25,2.0,26.853693560034516,26.248820484209426,26.55125702212197,0.0,0.0,55.91860075387608,0.5177648217951489,0.0,0.0,26.248820484209426,-576.8696414395026,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/16  24:00:00,20.7375,2.3625,342.625,2.0,26.59206382182053,26.035410349418937,26.313737085619736,0.0,0.0,45.23701619431414,0.41886126105846435,0.0,0.0,26.035410349418937,-474.89722376284,0.0,0.0,-1.0,17.206769046281975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  01:00:00,20.3875,1.4875,319.875,3.0,26.360091361065537,25.955838021609357,26.157964691337445,0.0,0.0,21.369696907836845,0.19786756396145228,0.0,0.0,25.955838021609357,-425.41499863623997,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  02:00:00,20.45,1.8000000000000003,248.875,3.0,26.13713742321769,25.70413009402894,25.920633758623315,0.0,0.0,29.5849712110083,0.2739349186204473,0.0,0.0,25.70413009402894,-313.82396621137925,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  03:00:00,20.725,0.975,105.25,3.0,25.964902659921074,25.62560102597337,25.795251842947225,0.0,0.0,13.821658830668298,0.12797832250618797,0.0,0.0,25.62560102597337,-273.5979028149568,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  04:00:00,20.8,1.2375,268.5,3.0,25.790266332353558,25.470504630911134,25.630385481632346,0.0,0.0,16.98255095817794,0.1572458422053513,0.0,0.0,25.470504630911134,-203.7569878065924,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  05:00:00,20.925,1.3625000000000003,325.0,3.0,25.601600145387,25.2462239426645,25.423912044025749,0.0,0.0,21.029562730567098,0.19471817343117688,0.0,0.0,25.2462239426645,-107.51817157164033,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  06:00:00,21.3125,1.7875000000000004,326.375,3.0,25.48843625826919,25.121382532963929,25.304909395616556,0.0,0.0,31.043370248838028,0.28743861341516699,0.0,0.0,25.121382532963929,-52.725545267060628,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  07:00:00,21.8125,3.8875000000000008,331.5,3.0,25.6992602200128,25.071141527528284,25.385200873770545,0.0,0.0,89.04271555573635,0.8244695884790403,0.0,0.0,25.071141527528284,-32.20646610209633,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  08:00:00,22.187499999999998,5.1499999999999999,338.625,3.0,26.87187387660851,25.067425435183929,25.969649655896217,0.0225,0.0225,148.7831716617795,1.3776219598312918,0.0,3583317.0468198859,25.067425435183929,-1083.1395440515612,1.9166666666666666,1.0,1.0,17.401786466961466,297.2552572181702,4803135.6415495839,1090.0449476280537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.2552572181702 
 01/17  09:00:00,22.1125,4.925,335.125,3.0,27.504821401314375,25.079478499167036,26.292149950240707,0.0225,0.0225,141.573131354135,1.3108623273531022,0.0,4295644.694637962,25.079478499167036,-1299.883325691668,1.9166666666666666,1.0,1.0,17.401786466961466,316.58652574789519,5115495.8189285169,1160.9333544110568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.58652574789519 
 01/17  10:00:00,22.3125,4.825000000000001,340.375,3.0,28.412132842783494,25.04549659852188,26.72881472065269,0.016875,0.016875,131.29160519598504,1.2156630110739358,0.0,5760740.2537162429,25.04549659852188,-1702.3598663585194,1.9375,1.0,0.25,17.401786466961466,350.9090287534931,5670088.65956038,1286.7951182746356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.9090287534931 
 01/17  11:00:00,23.250000000000005,5.275,343.5,3.0,28.80574570744795,25.153571177924044,26.979658442685996,0.04687499999999998,0.04687499999999998,176.89679739073226,1.6379333091734463,0.0,6222803.944774419,25.15357117792403,-2109.346695658296,1.8263888888888878,0.9999999999999995,0.0,17.401786466961466,361.7020656990019,5844485.643885156,1326.3735449174987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.7020656990019 
 01/17  12:00:00,24.762499999999997,4.8125,328.875,3.0,29.02688425262114,25.096664008570526,27.061774130595834,0.029999999999999993,0.029999999999999993,140.609181260628,1.3019368635243332,0.0,6079683.711070349,25.096664008570526,-1935.3749266368159,1.8888888888888887,0.9999999999999999,0.0,17.401786466961466,319.9639471861234,5170069.162519816,1173.3184715296054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.9639471861234 
 01/17  13:00:00,25.9,4.7125,322.25,3.0,28.987419631361115,25.104909124841286,27.046164378101204,0.018409090909090907,0.018409090909090907,117.67883900111369,1.0896188796399416,0.0,6878897.514521316,25.104909124841286,-2150.072510021108,1.9318181818181817,1.0,0.0,17.401786466961466,382.8414265966726,6186061.495957169,1403.892286749808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.8414265966726 
 01/17  14:00:00,26.949999999999997,5.0875,326.75,3.0,29.126800971500097,25.1088843677877,27.1178426696439,0.016875,0.016875,136.21865300904626,1.2612838241578357,0.0,7034302.27550743,25.1088843677877,-2180.000516092786,1.9375,1.0,0.0,17.401786466961466,389.837965866671,6299113.582738483,1429.5488297274333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.837965866671 
 01/17  15:00:00,26.9625,4.8875,332.75,3.0,29.078202635044027,25.09988787388646,27.089045254465245,0.016875,0.016875,134.154479197883,1.242171103684102,0.0,6966893.420236414,25.09988787388646,-2153.810071233421,1.9375,1.0,0.0,17.401786466961466,388.9602876319397,6284931.806273026,1426.3303543525476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.9602876319397 
 01/17  16:00:00,27.0125,3.95,328.75,3.0,29.13828030050978,25.070136363354917,27.104208331932349,0.016875,0.016875,99.77154842212492,0.9238106335381939,0.0,7023902.593083368,25.070136363354917,-2153.718129359716,1.9375,1.0,0.0,17.401786466961466,389.5369505323548,6294249.690693519,1428.4449964516125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.5369505323548 
 01/17  17:00:00,27.075,2.6249999999999997,316.25,3.0,28.953865133727676,25.048960161551759,27.001412647639719,0.0,0.0,43.85010468253889,0.4060194878012861,0.0,6818152.895539991,25.048960161551759,-1920.016076537569,2.0,1.0,0.0,17.401786466961466,385.6980744425681,6232220.030586233,1414.3677097270559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.6980744425681 
 01/17  18:00:00,26.0,2.6625,330.375,3.0,28.449782739487387,25.09218792044621,26.7709853299668,0.018409090909090907,0.018409090909090907,59.651625618789598,0.5523298668406445,0.0,6119116.384816212,25.092187920446216,-1912.7282133510205,1.9318181818181817,1.0,0.25,17.401786466961466,363.9619712760539,5881001.845903775,1334.6606940816057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.9619712760539 
 01/17  19:00:00,24.9625,2.5,100.125,3.0,27.960656300908668,27.052144746409974,27.50640052365932,0.0675,0.0675,78.29351429640549,0.7249399471889397,0.0,0.0,27.052144746409974,-1789.7748434117511,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  20:00:00,22.3875,3.45,247.625,3.0,27.024951892863844,26.45514093621899,26.740046414541419,0.0,0.0,65.85976064240691,0.6098125985408047,0.0,0.0,26.45514093621899,-958.8816995162038,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  21:00:00,20.8125,2.2,266.125,3.0,26.551322814854115,26.064675666501,26.307999240677558,0.0,0.0,16.18294322875849,0.149842066932949,0.0,0.0,26.064675666501,-493.8651091205402,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  22:00:00,21.0125,1.0,157.875,3.0,26.45150044521843,26.013689510688459,26.232594977953448,0.0,0.0,12.135134200128086,0.1123623537048897,0.0,0.0,26.013689510688459,-458.8799287612019,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  23:00:00,21.2,1.1875,89.875,3.0,26.513718309100385,26.153384433145498,26.333551371122938,0.0,0.0,19.250981809655973,0.17824983157088865,0.0,0.0,26.153384433145498,-504.5767354942586,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/17  24:00:00,20.8875,1.1750000000000003,62.125,3.0,26.313929917371789,25.985528966536096,26.149729441953946,0.0,0.0,13.888734749298525,0.12859939582683822,0.0,0.0,25.985528966536096,-428.49502896939068,0.0,0.0,-1.0,17.401786466961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  01:00:00,20.824999999999997,0.7875000000000001,37.625,4.0,26.107460930298058,25.796407195886109,25.951934063092084,0.0,0.0,11.284978098461938,0.10449053794872165,0.0,0.0,25.796407195886109,-344.83078126650437,0.0,0.0,-1.0,17.588671362507193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  02:00:00,20.9,1.1625,44.0,4.0,25.925232528155868,25.627564677881396,25.776398603018629,0.0,0.0,11.540136308946965,0.10685311397173117,0.0,0.0,25.627564677881396,-270.3225747509964,0.0,0.0,-1.0,17.588671362507193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  03:00:00,20.5875,1.8125,72.375,4.0,25.700747619519868,25.320517611426469,25.510632615473165,0.0,0.0,28.459166789795228,0.2635108036092151,0.0,0.0,25.320517611426469,-139.93828801505652,0.0,0.0,-1.0,17.588671362507193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  04:00:00,20.0875,2.25,67.125,4.0,25.424104869696408,24.98770223474003,25.205903552218218,0.0,0.0,33.46435097064046,0.3098551015800043,0.0,0.0,24.98770223474003,-10.311410125305429,0.0,0.0,-1.0,17.588671362507193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/18  05:00:00,20.025,1.9625,55.75,4.0,25.201744071796374,24.832734228472128,25.017239150134246,0.0,0.0,20.72140810092529,0.19186488982338235,0.0,0.0,24.832734228472128,0.0,0.0,0.0,-1.0,17.588671362507193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
